,ID,timestamp,checkpoint,mistakes,preparation,office_hours,semester
563,60018,2021-05-03 23:36:00,19,when useing the reimann sum i only added the height of each rectangle together and forgot to multiply each height by the width.,i did some more practice problem from the web work but it was a minor mistake that is easily fixed,No,Sp21 - 002
564,15531,2021-05-05 18:05:00,19,Didn't have a first attempt,"I will look over videos in moodle on how to use Riemann sums and how to find the area between curves, net change, and displacement. Also, work my own problem using Riemann sums.",No,Sp21 - 002
565,74608,2021-05-05 20:39:00,19,I am doing too many step when I just need to find the area of a rectangle,I would like to meet with Dr. Ford tomorrow before class,Yes,Sp21 - 002
566,66810,2021-05-05 21:44:00,19,"When calculating the area under the the curve for part 1, I neglected the area between the x axis and the line y=-2.",I know how to calculate the area geometrically; I will make sure to calculate everything between the two specified functions.,No,Sp21 - 002
567,22902,2021-05-05 23:42:00,19,I made a simple mistake on this checkpoint and calculated the area under the curve using the fundamental theorem of calculus rather than a Reimann sum.,"To prepare, I have gone back to review my webwork activities as well as in class team activities using Riemann sums in order to correctly do the problem. Additionally, Dr. Ford clarified that we can use left endpoints, right endpoints, or midpoints in solving the problem, so that really helped clarify things for me. I think that caused some original confusion when I first attempted the checkpoint as I was unsure if there was a certain point I should be using.",No,Sp21 - 002
568,69434,2021-05-07 09:52:00,20,I forgot to describe the limit in detail.,I will look back on the notes I took in class and refresh myself on it.,No,Sp21 - 002
569,34064,2021-05-07 15:49:00,20,"I did not identify the second part of the equation, I only gave the first half which was the area underneath the curve, but not what the other stuff meant","I asked a question during class and wrote down the correct answer, so I am ready to reattempt the checkpoint.",No,Sp21 - 002
570,50542,2021-05-03 09:21:00,20,I thought I just had to give a general overview of the Riemann Sum formula but I now realize I need to do more than just identify each part of the equation. I need to explain in detail (paragraph form) what each component of the formula is measuring.,I will look over the textbook and videos to review each specific component of the riemann sum formula so I fully understand it and can explain it in words.,No,Sp21 - 002
571,50867,2021-05-03 11:35:00,20,"In this checkpoint, I was somewhat confused by what exactly the question was asking. The equation gives us the definition of the definite integral from the textbook, and instead of writing out what each part of the equation means graphically, I tried to explain how you find each variable in the equation. Although I don't believe my answer was entirely wrong, I was not answering the core question of what EACH aspect of the equation represents, not just answering what the equation represents overall.","To prepare for my revised attempt, I have gone back into the book and read over section 4.3 once again in order to review the definite integral. In addition, Dr. Ford gave a really thorough explanation of what each variable means in the equation today during class which was extremely helpful for me. I feel that I knew the answer, but just didn't phrase it correctly or didn't quite understand what the question was asking. After talking about the checkpoint today, I feel well prepared for my revised attempt.",Yes,Sp21 - 002
572,65004,2021-05-03 12:15:00,20,I did not properly explain the definition,I will go over the definition and purpose for each part of the equation,Yes,Sp21 - 002
573,58850,2021-05-03 15:54:00,20,I did not explain the terms geometrically,Dr. Ford explained how the question should be answered in class,No,Sp21 - 002
574,66810,2021-05-03 17:12:00,20,I didn't describe in depth the area being found and specific parts of the formula,Take notes in class when reviewing this checkpoint and explaining parts of the formula,No,Sp21 - 002
575,99444,2021-05-04 12:09:00,20,"When describing the different parts of definition an integral, I forgot to mention what the f(xi). which is any point on the interval of f(x).",I reviewed the definition of an integral in the textbook.,No,Sp21 - 002
576,99444,2021-05-06 15:14:00,20,,,,Sp21 - 002
577,74608,2021-05-07 12:26:00,20,I didn't explain my answer well enough,I will make sure I understand the material and have my thoughts in order so that my description is accurate.,No,Sp21 - 002
578,74608,2021-05-07 17:57:00,20,"An integral isn't automatically an average value. Explain geometrically what each part or the summation measures. What area are you finding in the Riemann sum?
 
 First, I mistook an integral as an average value, which isn't always the case. I also didn't fully understand the question, where I only analyzed part of the problem. I was supposed to break down both parts of the equation and explain what those parts meant. And I also didn't analyze what the Riemann sum was, which measures the average area under the curve in the interval.","I am going to review the textbook definition, my notes, and the 5/3/21 notes we took in class to prepare.",No,Sp21 - 002
579,65544,2021-05-07 23:55:00,20,"I explained the first part of the integral function, but not the summation part.","I will check the textbook for the definition of the summation part of the integral function. Also, I will draw a graph with the upper, lower, and middle points of an integral function to understand. I will also use the applet to double check.",No,Sp21 - 002
580,52882,2021-05-03 13:17:00,20,"I didn't explain each part of the the simulation thoroughly enough, and need to learn the specific details",I will look over examples and videos on moodle to make sure I know how to explain each part of a simulation,No,Sp21 - 002
581,80334,2021-05-03 14:33:00,20,I misunderstood the meaning of one of the terms in the definite integral equation.,I will review the definition of a definite integral on the Active Calculus and research the xi term more if I need to.,No,Sp21 - 002
582,66810,2021-05-05 21:45:00,21,"To be honest, I thought I had a pretty good understanding of how to evaluate definite integrals and use geometric formulas to do so. I was very wrong.",The book is not very helpful to me in this case. I found 3 videos on khan academy that explain the subject very well that I watched and I am doing some of the provided practice problems to prepare.,No,Sp21 - 002
583,74608,2021-05-07 12:26:00,21,I accidentally antidifferentiated twice on the last problem.,I will work on not double antidifferentiating and just try to find the value of the given intervals.,No,Sp21 - 002
584,15531,2021-05-07 15:48:00,21,I did too many steps when I was trying to find the area under the curve,talk with Dr. Ford,Yes,Sp21 - 002
